record_id,pmid,question_ids,label,confidence,evidence_basis,rationale,parse_status,batch_id,model_id,model_revision,prompt_sha256,input_sha256
PMID-15949921,15949921,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록에서 외용성분 및 관련 위험에 대한 정보 없음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,010461f1578f507e7e77d797d4c34c6dee60d1001d9103f5dce597183a360716
PMID-16008114,16008114,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,외용 복합성분의 위해,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,dd33aa730058162821f06cfa91000f3ccfea54b57daf724acac89f5ddf16bab8
PMID-16033403,16033403,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 외용성분 관련성 미확정,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,dda544bd9c54ad918f4a9f6c5d1007f9ff13e78f9c9763c8ac5429fa5c45f12a
PMID-16121521,16121521,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 해당 성분 및 노출과 관련된 안전성 결과를 찾을 수 없다.,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,5d452d38a28c9570de7cd5fda58fc5c746b63e409dd2c4ff4ea29162df5014a5
PMID-16149711,16149711,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 PICOS 질문과 관련성이 불명확,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,cfbcbd073c344c1205361bbb4bf6eb6a4a036733ab6c20632161b21b7c268d5c
PMID-16192538,16192538,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 외용성분과 관련성이 불명확,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,676446d0a3c5274d96038fae54d20fab824a82ffb22a7df7aca549a93f471f55
PMID-16213622,16213622,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성 미확실,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,56b66099d3bcd66c730380af165cfd41161184055878523957d3a633b4312bae
PMID-16247245,16247245,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 PICOS 질문과 관련성이 불명확,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,c423c54a08ed02de5b9c4add2572cab5cb2e9abe18bb5c9b6c302a756e035d4c
PMID-16288302,16288302,OTC-LIT-Q04-DIGESTIVE,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 없음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,4d38fb207de21e735e87d6ea99d4e71ce31356512b8e98b88d534f2ab7088e6f
PMID-16419734,16419734,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,외용 복합성분의 위해 연구와 관련없음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,e85157d5f1b26c16a05725812278c753d0d2ecf86ef0cd0122ee8d6b59d7b3d1
PMID-16467617,16467617,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 PICOS 질문과 관련성이 낮음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,d861c1ca2fc37eb354ca54c63ac68b39bfea00a0847e41193acfe7ccfb389213
PMID-16468289,16468289,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,외용제 사용과 관련성 불명,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,8fc4000e2879f199e58fdd52c5c70bef700fbd6d04553243772ced2c1f1e08e2
PMID-16568176,16568176,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 없음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,2cf435a609009678340702e78894e7b3c00cbb9a2378a6cf55981f7fefa9c21f
PMID-16649407,16649407,OTC-LIT-Q04-DIGESTIVE,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 없음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,9e5c8262b549c3c5065818d8a7266ef76f6272f7a7ece80310870b6152ad4fd2
PMID-16700820,16700820,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록에서 외용성분과 관련된 안전성 결과가 언급되지 않음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,705aefe919b1f0b4fc84736f99553d77a84aa8e35a53dd4406c4bb81d90583f4
PMID-16767798,16767798,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성 미확실,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,65092b3d82351789aa8fb79823cb4c86379619a27b83ec6fa69e9ba19ee5a427
PMID-16809137,16809137,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 질문과 관련성이 낮음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,d334eeb46da761fb5ac1790be120329e2cd95ab4d2258698f7991087d8ae48a8
PMID-16814339,16814339,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 질문과 관련성이 없음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,356517b89a52bf964a01d3b17d1fe82dbf5ebbb1a4480b52c3dc7ec498776178
PMID-16835130,16835130,OTC-LIT-Q05-TOPICAL,uncertain,low,title_abstract,모델 출력 형식을 해석하지 못함,fallback_invalid_output,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,7c9c3a67bd4e7316b48c5a121e3d0176916e1a245a37868cffb65aa5f1518111
PMID-16872313,16872313,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 외용성분 관련 연구를 명확히 드러내지 않음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,c871b43bc73d0f5cc16a595d79aac60b1228b71965df430d89cdb495c8f60d2f
PMID-16911682,16911682,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 질문과 관련성이 없음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,37df2c7da11ec197d8ffa28e974775f21e0505d832a0e31c3f1c60368aade6a3
PMID-16965225,16965225,OTC-LIT-Q04-DIGESTIVE,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 없음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,24c5ddeb981cf30e737c74e9704b308607f3bfbe10eb8e0d43a4a21aa906961c
PMID-17097785,17097785,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 외용성분 관련 연구와 안전성 결과를 찾을 수 없다.,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,130423b161a211248e5176e024226b682953dc539f189c558914499b1a75a4f3
PMID-17159777,17159777,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성 미확실,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,6c4364099d9c77fda7e0d3567665d3bd00cff377f76e0a78ecf5d304caf6be9b
PMID-17161444,17161444,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 PICOS 질문과 관련성이 불명확,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,fa6486574c5cfc24f5f1aac5befa41966b07ad9167a4549ac91813330ddf7807
PMID-17172913,17172913,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 외용성분 관련 연구가 명확하게 드러나지 않음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,ad070f545b8c465b6ad4d3af12d59bb42f6329183bab57b6452b67b366f1b15f
PMID-17192176,17192176,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 질문과 무관하다,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,94680d6ebead7485af7c81342ed22fa5ce30cecf01eef37175adf41d859e03ab
PMID-17200238,17200238,OTC-LIT-Q04-DIGESTIVE,deprioritize,low,title_abstract,제목과 초록에서 관련성 미비,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,c13789bd8d1923239b6322bc7699f1cea724392d43fe9a80f87aee67da005ff4
PMID-17239735,17239735,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성 미확정,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,d181a32c73ad76987f9c2e923b100235ccca3cb8b3b1f8c6edf2a77033aaf09f
PMID-17319782,17319782,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 관련성 미확정,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,682bb6fb16dcbf10a7d403e38f425252376270973afcedc7f2da24d7751f8784
PMID-17319931,17319931,OTC-LIT-Q04-DIGESTIVE,deprioritize,low,title_abstract,제목과 초록으로 PICOS 질문과 관련성이 없음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,d4e49f3fdd77376e3f686dbe9076923d0df5fe4784757062ade6a9c182769f4b
PMID-17330694,17330694,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록에서 외용성분 관련 정보 없음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,7e9ec3a91ca557e459292d45e8274b57febe9f5214db9848cda3ad38c95d67f7
PMID-17364628,17364628,OTC-LIT-Q05-TOPICAL,uncertain,low,title_abstract,모델 출력 형식을 해석하지 못함,fallback_invalid_output,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,f67a4d3a539ef9401a136d0cc40808b3f1a461f0f41c9f15487924063cc61037
PMID-17366567,17366567,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 PICOS 질문과 관련성이 없음,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,6e3e5fcfb8ed3ab04fbd2dc321ebaf08bc4f2d74377f691826d48ef8f3fa374c
PMID-17427617,17427617,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,Peppermint油與消化問題相關,parsed,P2-B0001,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,dce55623cfb92ab633792c464545dc662a349742664f68ac3884dd358d25543a
PMID-17442689,17442689,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록에서 외용성분 관련 정보 없음,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,e35f5850a84cae6345357c2f5b189d7beaeb894520950724ea83374c14f7a66e
PMID-17467138,17467138,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 없음,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,a093a7119e685ed31eb35af21345059895f2e7ba62262ee15c6c9123004dd55d
PMID-17497409,17497409,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 PICOS 질문과 관련성이 불명확,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,12405ea8ab5eaf6fe512721612358a1d5464019af5e49816bba0120b6eb66188
PMID-17573387,17573387,OTC-LIT-Q04-DIGESTIVE,deprioritize,low,title_abstract,제목과 초록에서 관련성 미비,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,cba6bc3cac1519f0395060a670ad38b6e65b04f7f79f04cdee5d169f3750585f
PMID-17642286,17642286,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 PICOS 질문과 관련성이 미비,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,5d8671479d6f2d9f179aa20a717efd1f2aee9d336cfa67daa5e43cc550f4c518
PMID-17647002,17647002,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 질문과 관련성이 없음,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,ff2b789f391c686bef3cc2bbfe649b38d9655120caa19e2d5f83ee8bd97d1775
PMID-17669564,17669564,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 PICOS 질문과 관련성이 미비,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,3ba46979e1beab86cf391b2e53387fecf731a6108e617ce07038436bee49479e
PMID-17706489,17706489,OTC-LIT-Q04-DIGESTIVE,deprioritize,low,title_abstract,제목과 초록으로 PICOS 질문과 관련성이 낮음,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,69dbbbda4d524fa0c2b83a68a4a80c3d905a174f626c55c837f0b85f3ba0883c
PMID-17901564,17901564,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,외용성분 관련성 부족,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,1ef3807a1c7373c1c4d31f277c5d46be45838ba38446ee7d9adf484abebc7306
PMID-17961274,17961274,OTC-LIT-Q04-DIGESTIVE,deprioritize,low,title_abstract,제목과 초록으로는 PICOS 질문과 관련성이 미비,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,785f3ec484e0b86933bdf6cb746644d53da3f0a6c40a2033597d09a53a1f86ef
PMID-18022442,18022442,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록에서 외용성분 관련 정보 없음,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,a93872caae686e1e9a09c7fac191daa49fdb7134bdf4e155b4eb20923618ae04
PMID-18029526,18029526,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,외용성분 관련 연구 미포함,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,260058abee75b3b25e708bb339949a4e6b61846cfd3e451fc824bafe1d04a5ac
PMID-18031908,18031908,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,01b67410d5a5c324c214dbe9d0826a51bb3dc08a39eee3216bf180d5ce8744bf
PMID-18053323,18053323,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록에서 관련성 미비,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,6c635ae9380c651b7eb325c480196ae1b8ce7059b88cc90a7fcf4d381efb3ed8
PMID-18157519,18157519,OTC-LIT-Q04-DIGESTIVE,deprioritize,low,title_abstract,제목과 초록에서 관련성 미비,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,e01b0c95f23a86ced25c48546ff2d8e930f0602b1c88a6559d07a98a423b8d21
PMID-18194281,18194281,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록에서 외용성분과 관련된 위해성 결과를 찾을 수 없다.,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,2f15eff366f178b4e299c5b6c641c939b125c58fcd252063661323ddff431c6d
PMID-18254013,18254013,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 질문과 관련성이 없음,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,476be514b7bc048062c9ae84567f99f63d71468fd17d76e7ebdc2711fccd009f
PMID-18271188,18271188,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,외용 복합성분 연구와 관련없음,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,ceeec0237aeaa59c02b55e18b423d7e8d1a0e2f2d2a3db56b5b751f6e34178c1
PMID-18435479,18435479,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성 미비,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,aad018b31b23e250f535c05ad8c667e130e0e70fbd2bbd5295bfe326176fff8b
PMID-18441098,18441098,OTC-LIT-Q05-TOPICAL,uncertain,medium,title_abstract,제목과 초록으로는 PICOS 질문과 직접적인 연관성이 불명확,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,4779fcbabbb6de79f1255a7240a89c1465b659403df15fafa64f5ce5e0536209
PMID-18455262,18455262,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록에서 외용성분 관련 정보 없음,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,6e3ccbcba6d2ab9371f2474bd2675ee5fb8088c70d7c1346cc80a596d7b36979
PMID-18473475,18473475,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 관련성 미확정,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,9376a372ccd701d95975ce57ce11123d63ca259a04818cc34c5b8d256bd1b9b1
PMID-18500155,18500155,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로는 외용성분 관련 연구 내용을 찾을 수 없다.,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,d615574f3e9bc61eafe8e1c55aaa4b5ae377a957da34853f0a05346ead47a3ff
PMID-18569160,18569160,OTC-LIT-Q05-TOPICAL,uncertain,low,title_abstract,모델 출력 형식을 해석하지 못함,fallback_invalid_output,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,016d3e3a5fcddaaaf4ddd4846607c81be52625e16ab739834423667d67de54a1
PMID-18640186,18640186,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성 미확실,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,144b1ef27eb67782c406071aa4df3c1c39bba53609974b2870ac995106483d7f
PMID-18640189,18640189,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,856e87d1f83034042a51efe75e26523f759062bb245afd36a2d5138c1d0467b9
PMID-18640200,18640200,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,bba75d3374204ff3b5dd66e50436fe349783e824ddca4e94dde2e9f14bfec44b
PMID-18640220,18640220,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,26e4f21ffd44f9d29821d71b130cf0547a887c9d81b7aea95daef2dfc3140e82
PMID-18640225,18640225,OTC-LIT-Q05-TOPICAL,deprioritize,low,title_abstract,제목과 초록으로 보아 관련성이 불명확,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,1138f8453b34acb7d01f7ef4530358eae243f1da3f8535e902b502ca51466c02
PMID-18727477,18727477,OTC-LIT-Q04-DIGESTIVE,deprioritize,low,title_abstract,제목과 초록에서 관련성 미비,parsed,P2-B0002,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fb7e0b495d6c58538f66641c07425447dd012c1c3e8b4da2b186f155474d3e76,64a3d2ffb114b6174db42cdf7326adf46c19b5a377a5e030d22859ecea49d08b
